blockId;channel;programme;blockType_org;blockType_mod;xDate;xTime;ratecard;freeTime;week;timeband;wantedness;bookedness;eqPriceNet;grpTg_01;grpTg_02;grpTg_50;grpTg_98;grpTg_99;positionCode;scheduleInfo
15107426785;POLSAT;FILM - DYWIZJON 303. HISTORIA PRAWDZIWA;POST;REGULAR AFTER;2021-05-03;04:20:00;1200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0857;0,0825;0,08;0,08;0,08;50;
15107426786;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-03;06:15:00;6000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,6908;0,6854;0,68;0,6854;0,6854;50;
15107426788;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-03;06:30:00;6300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7924;0,7862;0,78;0,7862;0,7862;50;
15107426790;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-03;06:45:00;8500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9448;0,9374;0,93;0,9374;0,9374;50;
15107426791;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-03;06:47:00;8500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9448;0,9374;0,93;0,9374;0,9374;50;
15107426794;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-03;07:15:00;12100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1277;1,1188;1,11;1,1188;1,1188;50;
15107426795;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-03;07:30:00;12200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1176;1,1088;1,1;1,1088;1,1088;50;
15107426797;POLSAT;NOWY DZIEŃ Z POLSAT NEWS - GRAFFITI;PRE;REGULAR BEFORE;2021-05-03;07:45:00;11900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1176;1,1088;1,1;1,1088;1,1088;50;
15107426799;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-03;07:55:00;11300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0972;1,0886;1,08;1,0886;1,0886;50;
15107426800;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-03;08:15:00;15000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3208;1,3104;1,3;1,3104;1,3104;50;
15107426801;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;POST;REGULAR AFTER;2021-05-03;08:30:00;14200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3185;1,2693;1,23;1,23;1,23;50;
15107426804;POLSAT;FILM ANIMOWANY - SAMOLOTY;MIDDLE;SANDWICH AFTER;2021-05-03;09:20:00;14700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8014;1,7236;1,62;1,5811;1,5811;50;
15107426805;POLSAT;FILM ANIMOWANY - SAMOLOTY;MIDDLE;SANDWICH BEFORE;2021-05-03;09:25:00;14700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,6848;1,6588;1,62;1,607;1,607;50;
15107426809;POLSAT;FILM ANIMOWANY - SAMOLOTY;POST;SANDWICH AFTER;2021-05-03;10:25:00;13400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3344;1,2768;1,2;1,1712;1,1712;50;
15107426811;POLSAT;FILM ANIMOWANY - SAMOLOTY 2;PRE;SANDWICH BEFORE;2021-05-03;10:30:00;13400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1648;1,1468;1,12;1,111;1,111;50;
15107426814;POLSAT;FILM ANIMOWANY - SAMOLOTY 2;MIDDLE;SANDWICH AFTER;2021-05-03;11:15:00;18000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,5234;1,4576;1,37;1,3371;1,3371;50;
15107426815;POLSAT;FILM ANIMOWANY - SAMOLOTY 2;MIDDLE;SANDWICH BEFORE;2021-05-03;11:20:00;18000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,4248;1,4028;1,37;1,359;1,359;50;
15107426819;POLSAT;FILM ANIMOWANY - SAMOLOTY 2;POST;SANDWICH AFTER;2021-05-03;12:15:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3121;1,2555;1,18;1,1516;1,1516;50;
15107426821;POLSAT;FILM - ANNA I KRÓL;PRE;SANDWICH BEFORE;2021-05-03;12:20:00;11000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2272;1,2083;1,18;1,1705;1,1705;50;
15107426823;POLSAT;FILM - ANNA I KRÓL;MIDDLE;SANDWICH AFTER;2021-05-03;13:10:00;13800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2788;1,2236;1,15;1,1224;1,1224;50;
15107426824;POLSAT;FILM - ANNA I KRÓL;MIDDLE;SANDWICH BEFORE;2021-05-03;13:15:00;13800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2064;1,1878;1,16;1,1507;1,1507;50;
15107426826;POLSAT;FILM - ANNA I KRÓL;MIDDLE;SANDWICH AFTER;2021-05-03;14:05:00;13700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2899;1,2342;1,16;1,1321;1,1321;50;
15107426828;POLSAT;FILM - ANNA I KRÓL;MIDDLE;SANDWICH BEFORE;2021-05-03;14:10:00;13700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2064;1,1878;1,16;1,1507;1,1507;50;
15107426831;POLSAT;FILM - ANNA I KRÓL;MIDDLE;SANDWICH AFTER;2021-05-03;15:05:00;13900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,5123;1,447;1,36;1,3273;1,3273;50;
15107426832;POLSAT;FILM - ANNA I KRÓL;MIDDLE;SANDWICH BEFORE;2021-05-03;15:10:00;13900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,4144;1,3926;1,36;1,3491;1,3491;50;
15107426837;POLSAT;FILM - FORREST GUMP;MIDDLE;REGULAR MIDDLE;2021-05-03;16:04:00;17800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,3195;2,2497;2,18;2,1974;2,1974;50;
15107426839;POLSAT;FILM - FORREST GUMP;MIDDLE;REGULAR MIDDLE;2021-05-03;16:40:00;17800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8939;1,8369;1,78;1,7942;1,7942;50;
15107426841;POLSAT;FILM - FORREST GUMP;MIDDLE;SANDWICH AFTER;2021-05-03;17:05:00;28100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,7911;2,6706;2,51;2,4497;2,4497;50;
15107426842;POLSAT;FILM - FORREST GUMP;MIDDLE;SANDWICH BEFORE;2021-05-03;17:10:00;28100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,6;2,56;2,5;2,48;2,48;50;
15107426845;POLSAT;FILM - FORREST GUMP;MIDDLE;REGULAR MIDDLE;2021-05-03;18:05:00;31000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,2239;3,1269;3,03;3,0542;3,0542;50;
15107426855;POLSAT;WYDARZENIA;PRE;REGULAR BEFORE;2021-05-03;18:48:00;55000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,14;4,165;4,19;4,3106;4,4312;50;
15107426856;POLSAT;SPORT;PRE;REGULAR BEFORE;2021-05-03;19:44:00;38900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,9768;2,9534;2,93;2,9534;2,9534;50;
15107426862;POLSAT;POGODA;PRE;REGULAR BEFORE;2021-05-03;19:55:00;34100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,8041;2,782;2,76;2,782;2,782;50;
15107426869;POLSAT;SERDECZNA MATKO, OPIEKUNKO LUDZI - KONCERT NA JASNEJ GÓRZE;MIDDLE;SANDWICH AFTER;2021-05-03;20:40:00;50900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,1588;3,9793;3,74;3,6502;3,6502;50;
15107426870;POLSAT;SERDECZNA MATKO, OPIEKUNKO LUDZI - KONCERT NA JASNEJ GÓRZE;MIDDLE;SANDWICH BEFORE;2021-05-03;20:45:00;50900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,0768;4,014;3,92;3,8886;3,8886;50;
15107426874;POLSAT;SERDECZNA MATKO, OPIEKUNKO LUDZI - KONCERT NA JASNEJ GÓRZE;POST;SANDWICH AFTER;2021-05-03;21:45:00;50300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,8252;3,6601;3,44;3,3574;3,3574;50;
15107426876;POLSAT;FILM - DYWIZJON 303. HISTORIA PRAWDZIWA;PRE;SANDWICH BEFORE;2021-05-03;21:50:00;50300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5776;3,5225;3,44;3,4124;3,4124;50;
15107426879;POLSAT;FILM - DYWIZJON 303. HISTORIA PRAWDZIWA;MIDDLE;SANDWICH AFTER;2021-05-03;22:25:00;54800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,8364;3,6708;3,45;3,3672;3,3672;50;
15107426880;POLSAT;FILM - DYWIZJON 303. HISTORIA PRAWDZIWA;MIDDLE;SANDWICH BEFORE;2021-05-03;22:30:00;54800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,2656;3,2153;3,14;3,1148;3,1148;50;
15107426882;POLSAT;FILM - DYWIZJON 303. HISTORIA PRAWDZIWA;MIDDLE;SANDWICH AFTER;2021-05-03;23:20:00;22900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,9237;1,8407;1,73;1,6884;1,6884;50;
15107426883;POLSAT;FILM - DYWIZJON 303. HISTORIA PRAWDZIWA;MIDDLE;SANDWICH BEFORE;2021-05-03;23:25:00;22900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,7992;1,7715;1,73;1,7161;1,7161;50;
15107426892;POLSAT;FILM - CZTEREJ BRACIA;MIDDLE;SANDWICH AFTER;2021-05-03;00:35:00;7200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,6894;0,6596;0,62;0,6051;0,6051;50;
15107426893;POLSAT;FILM - CZTEREJ BRACIA;MIDDLE;SANDWICH BEFORE;2021-05-03;00:40:00;7200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,6448;0,6348;0,62;0,615;0,615;50;
15107426896;POLSAT;FILM - CZTEREJ BRACIA;MIDDLE;SANDWICH AFTER;2021-05-03;01:30:00;3600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,467;0,4468;0,42;0,4099;0,4099;50;
15107426898;POLSAT;FILM - CZTEREJ BRACIA;MIDDLE;SANDWICH BEFORE;2021-05-03;01:35:00;3600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,4368;0,43;0,42;0,4166;0,4166;50;
15107426902;POLSAT;FILM - CZTEREJ BRACIA;POST;REGULAR AFTER;2021-05-04;02:20:00;1700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2465;0,2373;0,23;0,23;0,23;50;
15107426903;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-04;06:15:00;8500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7721;0,766;0,76;0,766;0,766;50;
15107426904;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-04;06:30:00;8900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8737;0,8668;0,86;0,8668;0,8668;50;
15107426905;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-04;06:45:00;12100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0566;1,0483;1,04;1,0483;1,0483;50;
15107426906;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-04;06:47:00;12100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0566;1,0483;1,04;1,0483;1,0483;50;
15107426909;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-04;07:15:00;12500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1074;1,0987;1,09;1,0987;1,0987;50;
15107426910;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-04;07:30:00;12600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0769;1,0684;1,06;1,0684;1,0684;50;
15107426911;POLSAT;NOWY DZIEŃ Z POLSAT NEWS - GRAFFITI;PRE;REGULAR BEFORE;2021-05-04;07:45:00;12300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0972;1,0886;1,08;1,0886;1,0886;50;
15107426912;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-04;07:55:00;11700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0668;1,0584;1,05;1,0584;1,0584;50;
15107426913;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-04;08:15:00;11900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0871;1,0785;1,07;1,0785;1,0785;50;
15107426914;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-04;08:30:00;11100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0464;1,0382;1,03;1,0382;1,0382;50;
15107426915;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;POST;REGULAR AFTER;2021-05-04;08:35:00;9000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9969;0,9597;0,93;0,93;0,93;50;
15107426921;POLSAT;MALANOWSKI I PARTNERZY;MIDDLE;REGULAR MIDDLE;2021-05-04;08:50:00;10500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1916;1,1558;1,12;1,1289;1,1289;50;
15107426929;POLSAT;MALANOWSKI I PARTNERZY 2;MIDDLE;REGULAR MIDDLE;2021-05-04;09:30:00;12600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,6811;1,6305;1,58;1,5926;1,5926;50;
15107426935;POLSAT;SEKRETY RODZINY;MIDDLE;REGULAR MIDDLE;2021-05-04;09:50:00;10000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2448;1,2074;1,17;1,1793;1,1793;50;
15107426937;POLSAT;SEKRETY RODZINY;MIDDLE;REGULAR MIDDLE;2021-05-04;10:20:00;10800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1597;1,1248;1,09;1,0987;1,0987;50;
15107426943;POLSAT;DLACZEGO JA?;MIDDLE;REGULAR MIDDLE;2021-05-04;10:50:00;9400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9469;0,9184;0,89;0,8971;0,8971;50;
15107426946;POLSAT;DLACZEGO JA?;MIDDLE;REGULAR MIDDLE;2021-05-04;11:20:00;10900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2342;1,1971;1,16;1,1692;1,1692;50;
15107426952;POLSAT;GLINIARZE;MIDDLE;REGULAR MIDDLE;2021-05-04;11:50:00;11400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2661;1,228;1,19;1,1995;1,1995;50;
15107426954;POLSAT;GLINIARZE;MIDDLE;REGULAR MIDDLE;2021-05-04;12:20:00;13600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,4576;1,4138;1,37;1,3809;1,3809;50;
15107426960;POLSAT;WYDARZENIA;PRE;REGULAR BEFORE;2021-05-04;12:45:00;10600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0363;1,0281;1,02;1,0281;1,0281;50;
15107426964;POLSAT;INTERWENCJA;PRE;REGULAR BEFORE;2021-05-04;13:15:00;10300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9855;0,9777;0,97;0,9777;0,9777;50;
15107426968;POLSAT;TRUDNE SPRAWY;MIDDLE;REGULAR MIDDLE;2021-05-04;13:50:00;9700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0533;1,0216;0,99;0,9979;0,9979;50;
15107426972;POLSAT;TRUDNE SPRAWY;MIDDLE;REGULAR MIDDLE;2021-05-04;14:20:00;12400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3725;1,3312;1,29;1,3003;1,3003;50;
15107426979;POLSAT;DLACZEGO JA?;MIDDLE;REGULAR MIDDLE;2021-05-04;14:50:00;12400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3512;1,3106;1,27;1,2801;1,2801;50;
15107426981;POLSAT;DLACZEGO JA?;MIDDLE;REGULAR MIDDLE;2021-05-04;15:20:00;17600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8939;1,8369;1,78;1,7942;1,7942;50;
15107426988;POLSAT;WYDARZENIA;PRE;REGULAR BEFORE;2021-05-04;15:45:00;18700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8592;1,8446;1,83;1,8446;1,8446;50;
15107426990;POLSAT;POGODA;PRE;REGULAR BEFORE;2021-05-04;16:10:00;27200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,5501;2,53;2,51;2,53;2,53;50;
15107426996;POLSAT;INTERWENCJA;POST;REGULAR AFTER;2021-05-04;16:25:00;21400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,1118;2,033;1,97;1,97;1,97;50;
15107427001;POLSAT;NA RATUNEK 112;MIDDLE;REGULAR MIDDLE;2021-05-04;16:40:00;19600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,0109;1,9504;1,89;1,9051;1,9051;50;
15107427011;POLSAT;GLINIARZE;MIDDLE;REGULAR MIDDLE;2021-05-04;17:15:00;32400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,8408;2,7554;2,67;2,6913;2,6913;50;
15107427014;POLSAT;GLINIARZE;MIDDLE;REGULAR MIDDLE;2021-05-04;17:40:00;41600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,6495;3,5397;3,43;3,4574;3,4574;50;
15107427021;POLSAT;PIERWSZA MIŁOŚĆ;MIDDLE;REGULAR MIDDLE;2021-05-04;18:05:00;46000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,9155;3,7977;3,68;3,7094;3,7094;50;
15107427023;POLSAT;PIERWSZA MIŁOŚĆ;MIDDLE;REGULAR MIDDLE;2021-05-04;18:30:00;54100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,4156;4,2828;4,15;4,1832;4,1832;50;
15107427028;POLSAT;WYDARZENIA;PRE;REGULAR BEFORE;2021-05-04;18:48:00;52500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,8905;3,9652;4,04;4,1794;4,3189;50;
15107427030;POLSAT;SPORT;PRE;REGULAR BEFORE;2021-05-04;19:44:00;36700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,0581;3,034;3,01;3,034;3,034;50;
15107427037;POLSAT;POGODA;PRE;REGULAR BEFORE;2021-05-04;19:55:00;32300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,8143;2,7921;2,77;2,7921;2,7921;50;
15107427043;POLSAT;FILM - WIĘZIEŃ LABIRYNTU: LEK NA ŚMIERĆ;MIDDLE;SANDWICH AFTER;2021-05-04;20:35:00;56800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,17;3,99;3,75;3,66;3,66;50;
15107427044;POLSAT;FILM - WIĘZIEŃ LABIRYNTU: LEK NA ŚMIERĆ;MIDDLE;SANDWICH BEFORE;2021-05-04;20:40:00;56800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,9;3,84;3,75;3,72;3,72;50;
15107427048;POLSAT;FILM - WIĘZIEŃ LABIRYNTU: LEK NA ŚMIERĆ;MIDDLE;SANDWICH AFTER;2021-05-04;21:30:00;64300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;5,2152;4,9901;4,69;4,5774;4,5774;50;
15107427049;POLSAT;FILM - WIĘZIEŃ LABIRYNTU: LEK NA ŚMIERĆ;MIDDLE;SANDWICH BEFORE;2021-05-04;21:35:00;64300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;4,8776;4,8025;4,69;4,6524;4,6524;50;
15107427052;POLSAT;FILM - WIĘZIEŃ LABIRYNTU: LEK NA ŚMIERĆ;MIDDLE;SANDWICH AFTER;2021-05-04;22:25:00;54300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,8697;3,7027;3,48;3,3964;3,3964;50;
15107427053;POLSAT;FILM - WIĘZIEŃ LABIRYNTU: LEK NA ŚMIERĆ;MIDDLE;SANDWICH BEFORE;2021-05-04;22:30:00;54300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,5152;3,4611;3,38;3,3529;3,3529;50;
15107427059;POLSAT;FILM - STAN OBLĘŻENIA;MIDDLE;SANDWICH AFTER;2021-05-04;23:35:00;13900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,4122;1,3512;1,27;1,2395;1,2395;50;
15107427061;POLSAT;FILM - STAN OBLĘŻENIA;MIDDLE;SANDWICH BEFORE;2021-05-04;23:40:00;13900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3208;1,3004;1,27;1,2598;1,2598;50;
15107427063;POLSAT;FILM - STAN OBLĘŻENIA;MIDDLE;SANDWICH AFTER;2021-05-04;00:30:00;7200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8784;0,8405;0,79;0,771;0,771;50;
15107427065;POLSAT;FILM - STAN OBLĘŻENIA;MIDDLE;SANDWICH BEFORE;2021-05-04;00:35:00;6800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8008;0,7884;0,77;0,7638;0,7638;50;
15107427069;POLSAT;FILM - STAN OBLĘŻENIA;POST;REGULAR AFTER;2021-05-04;01:30:00;2800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3752;0,3612;0,35;0,35;0,35;50;
15107427070;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-05;06:15:00;9900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8636;0,8568;0,85;0,8568;0,8568;50;
15107427071;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-05;06:30:00;10400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,955;0,9475;0,94;0,9475;0,9475;50;
15107427072;POLSAT;NOWY DZIEŃ Z POLSAT NEWS;PRE;REGULAR BEFORE;2021-05-05;06:45:00;14100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1988;1,1894;1,18;1,1894;1,1894;50;
